"X.1","X","council","site","beachbugs","beach_id","region","longitude","latitude","date","day","month","year","logbeachbugs","beachbugsdiff","buggier_all","buggier_site"
1866,1866,"Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"23/11/2016",23,11,2016,0,1,FALSE,FALSE
1867,1867,"Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"30/11/2016",30,11,2016,-Inf,Inf,FALSE,FALSE
1868,1868,"Randwick Council","Clovelly Beach",50,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"16/12/2016",16,12,2016,3.91202300542815,46.0879769945719,TRUE,TRUE
1869,1869,"Randwick Council","Clovelly Beach",5,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"22/12/2016",22,12,2016,1.6094379124341,3.3905620875659,FALSE,FALSE
1870,1870,"Randwick Council","Clovelly Beach",4,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"29/12/2016",29,12,2016,1.38629436111989,2.61370563888011,FALSE,FALSE
1871,1871,"Randwick Council","Coogee Beach",21,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"22/12/2016",22,12,2016,3.04452243772342,17.9554775622766,FALSE,FALSE
1872,1872,"Randwick Council","Coogee Beach",1200,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"16/12/2016",16,12,2016,7.09007683577609,1192.90992316422,TRUE,TRUE
1873,1873,"Randwick Council","Coogee Beach",66,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"29/12/2016",29,12,2016,4.18965474202643,61.8103452579736,TRUE,TRUE
1874,1874,"Randwick Council","Coogee Beach",NA,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"12/12/2016",12,12,2016,NA,NA,NA,NA
1875,1875,"Randwick Council","Coogee Beach",23,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"23/11/2016",23,11,2016,3.13549421592915,19.8645057840709,FALSE,FALSE
1876,1876,"Randwick Council","Coogee Beach",46,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"30/11/2016",30,11,2016,3.8286413964891,42.1713586035109,TRUE,TRUE
1877,1877,"Randwick Council","Coogee Beach",40,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/12/2016",5,12,2016,3.68887945411394,36.3111205458861,TRUE,TRUE
1878,1878,"Randwick Council","Coogee Beach",37,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"10/11/2016",10,11,2016,3.61091791264422,33.3890820873558,TRUE,FALSE
1879,1879,"Randwick Council","Coogee Beach",6,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/11/2016",5,11,2016,1.79175946922805,4.20824053077195,FALSE,FALSE
1880,1880,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"25/10/2016",25,10,2016,1.09861228866811,1.90138771133189,FALSE,FALSE
1881,1881,"Randwick Council","Coogee Beach",5,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"31/10/2016",31,10,2016,1.6094379124341,3.3905620875659,FALSE,FALSE
1882,1882,"Randwick Council","Coogee Beach",0,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"07/09/2016",7,9,2016,-Inf,Inf,FALSE,FALSE
1883,1883,"Randwick Council","Coogee Beach",16,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"17/11/2016",17,11,2016,2.77258872223978,13.2274112777602,FALSE,FALSE
1884,1884,"Randwick Council","Coogee Beach",5,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"12/10/2016",12,10,2016,1.6094379124341,3.3905620875659,FALSE,FALSE
1885,1885,"Randwick Council","Coogee Beach",1,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"18/10/2016",18,10,2016,0,1,FALSE,FALSE
1886,1886,"Randwick Council","Coogee Beach",33,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"14/09/2016",14,9,2016,3.49650756146648,29.5034924385335,FALSE,FALSE
1887,1887,"Randwick Council","Coogee Beach",8,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"20/09/2016",20,9,2016,2.07944154167984,5.92055845832016,FALSE,FALSE
1888,1888,"Randwick Council","Coogee Beach",6,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"26/09/2016",26,9,2016,1.79175946922805,4.20824053077195,FALSE,FALSE
1889,1889,"Randwick Council","Coogee Beach",0,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"30/09/2016",30,9,2016,-Inf,Inf,FALSE,FALSE
1890,1890,"Randwick Council","Coogee Beach",0,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"01/09/2016",1,9,2016,-Inf,Inf,FALSE,FALSE
1891,1891,"Randwick Council","Coogee Beach",2,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"19/08/2016",19,8,2016,0.693147180559945,1.30685281944005,FALSE,FALSE
1892,1892,"Randwick Council","Coogee Beach",6,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"27/07/2016",27,7,2016,1.79175946922805,4.20824053077195,FALSE,FALSE
1893,1893,"Randwick Council","Coogee Beach",30,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"08/07/2016",8,7,2016,3.40119738166216,26.5988026183378,FALSE,FALSE
1894,1894,"Randwick Council","Coogee Beach",4,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"24/06/2016",24,6,2016,1.38629436111989,2.61370563888011,FALSE,FALSE
1895,1895,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"16/06/2016",16,6,2016,1.09861228866811,1.90138771133189,FALSE,FALSE
1896,1896,"Randwick Council","Coogee Beach",130,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"09/06/2016",9,6,2016,4.86753445045558,125.132465549544,TRUE,TRUE
1897,1897,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"23/06/2016",23,6,2016,1.09861228866811,1.90138771133189,FALSE,FALSE
1898,1898,"Randwick Council","Coogee Beach",16,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"23/05/2016",23,5,2016,2.77258872223978,13.2274112777602,FALSE,FALSE
1899,1899,"Randwick Council","Coogee Beach",40,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"10/05/2016",10,5,2016,3.68887945411394,36.3111205458861,TRUE,TRUE
1900,1900,"Randwick Council","Coogee Beach",5,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"28/04/2016",28,4,2016,1.6094379124341,3.3905620875659,FALSE,FALSE
1901,1901,"Randwick Council","Coogee Beach",6,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"04/05/2016",4,5,2016,1.79175946922805,4.20824053077195,FALSE,FALSE
1902,1902,"Randwick Council","Coogee Beach",41,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"15/04/2016",15,4,2016,3.71357206670431,37.2864279332957,TRUE,TRUE
1903,1903,"Randwick Council","Coogee Beach",25,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"20/04/2016",20,4,2016,3.2188758248682,21.7811241751318,FALSE,FALSE
1904,1904,"Randwick Council","Coogee Beach",17,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"08/04/2016",8,4,2016,2.83321334405622,14.1667866559438,FALSE,FALSE
1905,1905,"Randwick Council","Coogee Beach",18,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"10/03/2016",10,3,2016,2.89037175789616,15.1096282421038,FALSE,FALSE
1906,1906,"Randwick Council","Coogee Beach",10,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"15/02/2016",15,2,2016,2.30258509299405,7.69741490700595,FALSE,FALSE
1907,1907,"Randwick Council","Coogee Beach",17,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"27/02/2016",27,2,2016,2.83321334405622,14.1667866559438,FALSE,FALSE
1908,1908,"Randwick Council","Coogee Beach",8,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"04/03/2016",4,3,2016,2.07944154167984,5.92055845832016,FALSE,FALSE
1909,1909,"Randwick Council","Coogee Beach",10,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"09/02/2016",9,2,2016,2.30258509299405,7.69741490700595,FALSE,FALSE
1910,1910,"Randwick Council","Coogee Beach",18,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"16/01/2016",16,1,2016,2.89037175789616,15.1096282421038,FALSE,FALSE
1911,1911,"Randwick Council","Coogee Beach",8,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"10/01/2016",10,1,2016,2.07944154167984,5.92055845832016,FALSE,FALSE
1912,1912,"Randwick Council","Coogee Beach",5,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"26/08/2016",26,8,2016,1.6094379124341,3.3905620875659,FALSE,FALSE
1913,1913,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"15/08/2016",15,8,2016,1.09861228866811,1.90138771133189,FALSE,FALSE
1914,1914,"Randwick Council","Coogee Beach",16,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"09/08/2016",9,8,2016,2.77258872223978,13.2274112777602,FALSE,FALSE
1915,1915,"Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"02/08/2016",2,8,2016,1.09861228866811,1.90138771133189,FALSE,FALSE
1916,1916,"Randwick Council","Coogee Beach",61,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"21/07/2016",21,7,2016,4.11087386417331,56.8891261358267,TRUE,TRUE
1917,1917,"Randwick Council","Coogee Beach",1,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"15/07/2016",15,7,2016,0,1,FALSE,FALSE
1918,1918,"Randwick Council","Coogee Beach",4,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"28/06/2016",28,6,2016,1.38629436111989,2.61370563888011,FALSE,FALSE
1919,1919,"Randwick Council","Coogee Beach",9,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"22/06/2016",22,6,2016,2.19722457733622,6.80277542266378,FALSE,FALSE
1920,1920,"Randwick Council","Coogee Beach",28,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/07/2016",5,7,2016,3.3322045101752,24.6677954898248,FALSE,FALSE
1921,1921,"Randwick Council","Coogee Beach",140,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"21/06/2016",21,6,2016,4.9416424226093,135.058357577391,TRUE,TRUE
1922,1922,"Randwick Council","Coogee Beach",22,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"20/06/2016",20,6,2016,3.09104245335832,18.9089575466417,FALSE,FALSE
1923,1923,"Randwick Council","Coogee Beach",15,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"03/06/2016",3,6,2016,2.70805020110221,12.2919497988978,FALSE,FALSE
1924,1924,"Randwick Council","Coogee Beach",1,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"17/05/2016",17,5,2016,0,1,FALSE,FALSE
1925,1925,"Randwick Council","Coogee Beach",20,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"29/03/2016",29,3,2016,2.99573227355399,17.004267726446,FALSE,FALSE
1926,1926,"Randwick Council","Coogee Beach",450,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"04/04/2016",4,4,2016,6.10924758276437,443.890752417236,TRUE,TRUE
1927,1927,"Randwick Council","Coogee Beach",21,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"22/03/2016",22,3,2016,3.04452243772342,17.9554775622766,FALSE,FALSE
1928,1928,"Randwick Council","Coogee Beach",71,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"16/03/2016",16,3,2016,4.26267987704132,66.7373201229587,TRUE,TRUE
1929,1929,"Randwick Council","Coogee Beach",780,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"21/02/2016",21,2,2016,6.65929391968364,773.340706080316,TRUE,TRUE
1930,1930,"Randwick Council","Coogee Beach",15,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"28/01/2016",28,1,2016,2.70805020110221,12.2919497988978,FALSE,FALSE
1931,1931,"Randwick Council","Coogee Beach",58,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"22/01/2016",22,1,2016,4.06044301054642,53.9395569894536,TRUE,TRUE
1932,1932,"Randwick Council","Coogee Beach",10,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"03/02/2016",3,2,2016,2.30258509299405,7.69741490700595,FALSE,FALSE
1933,1933,"Randwick Council","Coogee Beach",26,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"04/01/2016",4,1,2016,3.25809653802148,22.7419034619785,FALSE,FALSE
1934,1934,"Randwick Council","Gordons Bay (East)",20,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"04/01/2016",4,1,2016,2.99573227355399,17.004267726446,FALSE,FALSE
1935,1935,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"16/01/2016",16,1,2016,-Inf,Inf,FALSE,FALSE
1936,1936,"Randwick Council","Gordons Bay (East)",5,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"27/02/2016",27,2,2016,1.6094379124341,3.3905620875659,FALSE,FALSE
1937,1937,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"15/02/2016",15,2,2016,-Inf,Inf,FALSE,FALSE
1938,1938,"Randwick Council","Gordons Bay (East)",990,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"21/02/2016",21,2,2016,6.89770494312864,983.102295056871,TRUE,TRUE
1939,1939,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"04/03/2016",4,3,2016,-Inf,Inf,FALSE,FALSE
1940,1940,"Randwick Council","Gordons Bay (East)",17,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"22/03/2016",22,3,2016,2.83321334405622,14.1667866559438,FALSE,FALSE
1941,1941,"Randwick Council","Gordons Bay (East)",5,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"29/03/2016",29,3,2016,1.6094379124341,3.3905620875659,FALSE,FALSE
1942,1942,"Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"20/04/2016",20,4,2016,1.09861228866811,1.90138771133189,FALSE,FALSE
1943,1943,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"15/04/2016",15,4,2016,-Inf,Inf,FALSE,FALSE
1944,1944,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"10/05/2016",10,5,2016,0,1,FALSE,FALSE
1945,1945,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"04/05/2016",4,5,2016,-Inf,Inf,FALSE,FALSE
1946,1946,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"23/05/2016",23,5,2016,0.693147180559945,1.30685281944005,FALSE,FALSE
1947,1947,"Randwick Council","Gordons Bay (East)",120,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"09/06/2016",9,6,2016,4.78749174278205,115.212508257218,TRUE,TRUE
1948,1948,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"16/06/2016",16,6,2016,0,1,FALSE,FALSE
1949,1949,"Randwick Council","Gordons Bay (East)",9,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"21/07/2016",21,7,2016,2.19722457733622,6.80277542266378,FALSE,FALSE
1950,1950,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"28/06/2016",28,6,2016,0,1,FALSE,FALSE
1951,1951,"Randwick Council","Gordons Bay (East)",16,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"09/08/2016",9,8,2016,2.77258872223978,13.2274112777602,FALSE,FALSE
1952,1952,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"02/08/2016",2,8,2016,-Inf,Inf,FALSE,FALSE
1953,1953,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"27/07/2016",27,7,2016,-Inf,Inf,FALSE,FALSE
1954,1954,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"15/08/2016",15,8,2016,-Inf,Inf,FALSE,FALSE
1955,1955,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"26/08/2016",26,8,2016,-Inf,Inf,FALSE,FALSE
1956,1956,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"10/01/2016",10,1,2016,0,1,FALSE,FALSE
1957,1957,"Randwick Council","Gordons Bay (East)",13,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"22/01/2016",22,1,2016,2.56494935746154,10.4350506425385,FALSE,FALSE
1958,1958,"Randwick Council","Gordons Bay (East)",7,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"03/02/2016",3,2,2016,1.94591014905531,5.05408985094469,FALSE,FALSE
1959,1959,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"09/02/2016",9,2,2016,0,1,FALSE,FALSE
1960,1960,"Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"28/01/2016",28,1,2016,1.09861228866811,1.90138771133189,FALSE,FALSE
1961,1961,"Randwick Council","Gordons Bay (East)",12,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"10/03/2016",10,3,2016,2.484906649788,9.515093350212,FALSE,FALSE
1962,1962,"Randwick Council","Gordons Bay (East)",16,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"16/03/2016",16,3,2016,2.77258872223978,13.2274112777602,FALSE,FALSE
1963,1963,"Randwick Council","Gordons Bay (East)",7,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"08/04/2016",8,4,2016,1.94591014905531,5.05408985094469,FALSE,FALSE
1964,1964,"Randwick Council","Gordons Bay (East)",92,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"04/04/2016",4,4,2016,4.52178857704904,87.478211422951,TRUE,TRUE
1965,1965,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"28/04/2016",28,4,2016,0.693147180559945,1.30685281944005,FALSE,FALSE
1966,1966,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"17/05/2016",17,5,2016,-Inf,Inf,FALSE,FALSE
1967,1967,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"03/06/2016",3,6,2016,-Inf,Inf,FALSE,FALSE
1968,1968,"Randwick Council","Gordons Bay (East)",89,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"21/06/2016",21,6,2016,4.48863636973214,84.5113636302679,TRUE,TRUE
1969,1969,"Randwick Council","Gordons Bay (East)",6,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/07/2016",5,7,2016,1.79175946922805,4.20824053077195,FALSE,FALSE
1970,1970,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"15/07/2016",15,7,2016,-Inf,Inf,FALSE,FALSE
1971,1971,"Randwick Council","Gordons Bay (East)",27,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"08/07/2016",8,7,2016,3.29583686600433,23.7041631339957,FALSE,TRUE
1972,1972,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"19/08/2016",19,8,2016,-Inf,Inf,FALSE,FALSE
1973,1973,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"14/09/2016",14,9,2016,0,1,FALSE,FALSE
1974,1974,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"26/09/2016",26,9,2016,0,1,FALSE,FALSE
1975,1975,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"17/11/2016",17,11,2016,-Inf,Inf,FALSE,FALSE
1976,1976,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"31/10/2016",31,10,2016,0,1,FALSE,FALSE
1977,1977,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"01/09/2016",1,9,2016,0.693147180559945,1.30685281944005,FALSE,FALSE
1978,1978,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"07/09/2016",7,9,2016,-Inf,Inf,FALSE,FALSE
1979,1979,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"20/09/2016",20,9,2016,0.693147180559945,1.30685281944005,FALSE,FALSE
1980,1980,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"18/10/2016",18,10,2016,0,1,FALSE,FALSE
1981,1981,"Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"30/09/2016",30,9,2016,1.09861228866811,1.90138771133189,FALSE,FALSE
1982,1982,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"12/10/2016",12,10,2016,0.693147180559945,1.30685281944005,FALSE,FALSE
1983,1983,"Randwick Council","Gordons Bay (East)",4,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"25/10/2016",25,10,2016,1.38629436111989,2.61370563888011,FALSE,FALSE
1984,1984,"Randwick Council","Gordons Bay (East)",1,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/11/2016",5,11,2016,0,1,FALSE,FALSE
1985,1985,"Randwick Council","Gordons Bay (East)",2,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"10/11/2016",10,11,2016,0.693147180559945,1.30685281944005,FALSE,FALSE
1986,1986,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"05/12/2016",5,12,2016,-Inf,Inf,FALSE,FALSE
1987,1987,"Randwick Council","Gordons Bay (East)",3,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"30/11/2016",30,11,2016,1.09861228866811,1.90138771133189,FALSE,FALSE
1988,1988,"Randwick Council","Gordons Bay (East)",0,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"23/11/2016",23,11,2016,-Inf,Inf,FALSE,FALSE
1989,1989,"Randwick Council","Gordons Bay (East)",810,25.9,"Sydney City Ocean Beaches",151.264558,-33.915646,"16/12/2016",16,12,2016,6.69703424766648,803.302965752334,TRUE,TRUE
