"","council","site","beachbugs","beach_id","region","longitude","latitude","date"
"1741","Waverley Council","Bronte Beach",52,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"11/12/2015"
"1742","Waverley Council","Bronte Beach",0,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"05/12/2015"
"1743","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"29/12/2015"
"1744","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"17/11/2015"
"1745","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"30/10/2015"
"1746","Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"06/10/2015"
"1747","Waverley Council","Bronte Beach",4,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"17/09/2015"
"1748","Waverley Council","Bronte Beach",31,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"04/09/2015"
"1749","Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"23/09/2015"
"1750","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"29/09/2015"
"1751","Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"31/08/2015"
"1752","Waverley Council","Bronte Beach",1,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"14/08/2015"
"1753","Waverley Council","Bronte Beach",7,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"31/07/2015"
"1754","Waverley Council","Bronte Beach",2,24,"Sydney City Ocean Beaches",151.268622,-33.903069,"07/08/2015"
"1755","Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"14/08/2015"
"1756","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"07/08/2015"
"1757","Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"31/08/2015"
"1758","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"06/10/2015"
"1759","Waverley Council","Tamarama Beach",2,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"29/09/2015"
"1760","Waverley Council","Tamarama Beach",29,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"23/09/2015"
"1761","Waverley Council","Tamarama Beach",42,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"04/09/2015"
"1762","Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"17/09/2015"
"1763","Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"12/10/2015"
"1764","Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"30/10/2015"
"1765","Waverley Council","Tamarama Beach",410,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"05/11/2015"
"1766","Waverley Council","Tamarama Beach",2,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"29/12/2015"
"1767","Waverley Council","Tamarama Beach",16,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"11/12/2015"
"1768","Waverley Council","Tamarama Beach",0,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"05/12/2015"
"1769","Waverley Council","Tamarama Beach",4,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"05/01/2015"
"1770","Waverley Council","Tamarama Beach",300,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"27/02/2015"
"1771","Waverley Council","Tamarama Beach",42,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"22/02/2015"
"1772","Waverley Council","Tamarama Beach",4,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"05/03/2015"
"1773","Waverley Council","Tamarama Beach",900,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"22/05/2015"
"1774","Waverley Council","Tamarama Beach",22,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"17/05/2015"
"1775","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"15/06/2015"
"1776","Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"20/06/2015"
"1777","Waverley Council","Tamarama Beach",5,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"09/06/2015"
"1778","Waverley Council","Tamarama Beach",3,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"27/07/2015"
"1779","Waverley Council","Tamarama Beach",5,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"31/07/2015"
"1780","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"11/09/2015"
"1781","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"19/08/2015"
"1782","Waverley Council","Tamarama Beach",42,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"25/08/2015"
"1783","Waverley Council","Tamarama Beach",2,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"21/07/2015"
"1784","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"15/07/2015"
"1785","Waverley Council","Tamarama Beach",5,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"26/06/2015"
"1786","Waverley Council","Tamarama Beach",13,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"08/07/2015"
"1787","Waverley Council","Tamarama Beach",2,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"18/10/2015"
"1788","Waverley Council","Tamarama Beach",2,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"24/10/2015"
"1789","Waverley Council","Tamarama Beach",450,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"11/11/2015"
"1790","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"23/11/2015"
"1791","Waverley Council","Tamarama Beach",15,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"17/11/2015"
"1792","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"29/11/2015"
"1793","Waverley Council","Tamarama Beach",28,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"17/12/2015"
"1794","Waverley Council","Tamarama Beach",690,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"22/12/2015"
"1795","Waverley Council","Tamarama Beach",10,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"21/01/2015"
"1796","Waverley Council","Tamarama Beach",8,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"29/01/2015"
"1797","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"15/01/2015"
"1798","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"14/02/2015"
"1799","Waverley Council","Tamarama Beach",1,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"06/02/2015"
"1800","Waverley Council","Tamarama Beach",7,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"17/03/2015"
"1801","Waverley Council","Tamarama Beach",4,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"09/03/2015"
"1802","Waverley Council","Tamarama Beach",24,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"03/06/2015"
"1803","Waverley Council","Tamarama Beach",2,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"05/05/2015"
"1804","Waverley Council","Tamarama Beach",17,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"11/05/2015"
"1805","Waverley Council","Tamarama Beach",7,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"27/05/2015"
"1806","Waverley Council","Tamarama Beach",43,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"01/04/2015"
"1807","Waverley Council","Tamarama Beach",32,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"25/03/2015"
"1808","Waverley Council","Tamarama Beach",10,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"17/04/2015"
"1809","Waverley Council","Tamarama Beach",4,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"09/04/2015"
"1810","Waverley Council","Tamarama Beach",20,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"27/04/2015"
"1811","Waverley Council","Tamarama Beach",5,23,"Sydney City Ocean Beaches",151.270572,-33.90056,"02/07/2015"
"1812","Randwick Council","Clovelly Beach",8,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"04/01/2016"
"1813","Randwick Council","Clovelly Beach",4,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"28/01/2016"
"1814","Randwick Council","Clovelly Beach",110,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"21/02/2016"
"1815","Randwick Council","Clovelly Beach",4,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"27/02/2016"
"1816","Randwick Council","Clovelly Beach",3,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"04/03/2016"
"1817","Randwick Council","Clovelly Beach",12,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"22/03/2016"
"1818","Randwick Council","Clovelly Beach",130,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"04/04/2016"
"1819","Randwick Council","Clovelly Beach",15,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"29/03/2016"
"1820","Randwick Council","Clovelly Beach",3,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"20/04/2016"
"1821","Randwick Council","Clovelly Beach",8,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"04/05/2016"
"1822","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"17/05/2016"
"1823","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"03/06/2016"
"1824","Randwick Council","Clovelly Beach",9,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"21/06/2016"
"1825","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"28/06/2016"
"1826","Randwick Council","Clovelly Beach",35,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"08/07/2016"
"1827","Randwick Council","Clovelly Beach",15,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"21/07/2016"
"1828","Randwick Council","Clovelly Beach",2,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"27/07/2016"
"1829","Randwick Council","Clovelly Beach",3,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"02/08/2016"
"1830","Randwick Council","Clovelly Beach",2,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"09/08/2016"
"1831","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"15/08/2016"
"1832","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"26/08/2016"
"1833","Randwick Council","Clovelly Beach",3,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"10/01/2016"
"1834","Randwick Council","Clovelly Beach",3,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"16/01/2016"
"1835","Randwick Council","Clovelly Beach",10,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"22/01/2016"
"1836","Randwick Council","Clovelly Beach",7,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"03/02/2016"
"1837","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"09/02/2016"
"1838","Randwick Council","Clovelly Beach",3,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"15/02/2016"
"1839","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"10/03/2016"
"1840","Randwick Council","Clovelly Beach",24,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"16/03/2016"
"1841","Randwick Council","Clovelly Beach",11,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"08/04/2016"
"1842","Randwick Council","Clovelly Beach",9,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"15/04/2016"
"1843","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"28/04/2016"
"1844","Randwick Council","Clovelly Beach",4,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"10/05/2016"
"1845","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"23/05/2016"
"1846","Randwick Council","Clovelly Beach",120,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"09/06/2016"
"1847","Randwick Council","Clovelly Beach",5,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"16/06/2016"
"1848","Randwick Council","Clovelly Beach",11,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"05/07/2016"
"1849","Randwick Council","Clovelly Beach",2,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"15/07/2016"
"1850","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"19/08/2016"
"1851","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"07/09/2016"
"1852","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"14/09/2016"
"1853","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"12/10/2016"
"1854","Randwick Council","Clovelly Beach",11,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"25/10/2016"
"1855","Randwick Council","Clovelly Beach",2,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"31/10/2016"
"1856","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"05/11/2016"
"1857","Randwick Council","Clovelly Beach",2,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"17/11/2016"
"1858","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"01/09/2016"
"1859","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"20/09/2016"
"1860","Randwick Council","Clovelly Beach",3,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"26/09/2016"
"1861","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"30/09/2016"
"1862","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"18/10/2016"
"1863","Randwick Council","Clovelly Beach",3,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"10/11/2016"
"1864","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"05/12/2016"
"1865","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"12/12/2016"
"1866","Randwick Council","Clovelly Beach",1,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"23/11/2016"
"1867","Randwick Council","Clovelly Beach",0,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"30/11/2016"
"1868","Randwick Council","Clovelly Beach",50,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"16/12/2016"
"1869","Randwick Council","Clovelly Beach",5,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"22/12/2016"
"1870","Randwick Council","Clovelly Beach",4,25,"Sydney City Ocean Beaches",151.267505,-33.914486,"29/12/2016"
"1871","Randwick Council","Coogee Beach",21,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"22/12/2016"
"1872","Randwick Council","Coogee Beach",1200,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"16/12/2016"
"1873","Randwick Council","Coogee Beach",66,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"29/12/2016"
"1874","Randwick Council","Coogee Beach",NA,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"12/12/2016"
"1875","Randwick Council","Coogee Beach",23,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"23/11/2016"
"1876","Randwick Council","Coogee Beach",46,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"30/11/2016"
"1877","Randwick Council","Coogee Beach",40,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/12/2016"
"1878","Randwick Council","Coogee Beach",37,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"10/11/2016"
"1879","Randwick Council","Coogee Beach",6,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"05/11/2016"
"1880","Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"25/10/2016"
"1881","Randwick Council","Coogee Beach",5,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"31/10/2016"
"1882","Randwick Council","Coogee Beach",0,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"07/09/2016"
"1883","Randwick Council","Coogee Beach",16,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"17/11/2016"
"1884","Randwick Council","Coogee Beach",5,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"12/10/2016"
"1885","Randwick Council","Coogee Beach",1,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"18/10/2016"
"1886","Randwick Council","Coogee Beach",33,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"14/09/2016"
"1887","Randwick Council","Coogee Beach",8,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"20/09/2016"
"1888","Randwick Council","Coogee Beach",6,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"26/09/2016"
"1889","Randwick Council","Coogee Beach",0,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"30/09/2016"
"1890","Randwick Council","Coogee Beach",0,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"01/09/2016"
"1891","Randwick Council","Coogee Beach",2,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"19/08/2016"
"1892","Randwick Council","Coogee Beach",6,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"27/07/2016"
"1893","Randwick Council","Coogee Beach",30,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"08/07/2016"
"1894","Randwick Council","Coogee Beach",4,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"24/06/2016"
"1895","Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"16/06/2016"
"1896","Randwick Council","Coogee Beach",130,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"09/06/2016"
"1897","Randwick Council","Coogee Beach",3,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"23/06/2016"
"1898","Randwick Council","Coogee Beach",16,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"23/05/2016"
"1899","Randwick Council","Coogee Beach",40,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"10/05/2016"
"1900","Randwick Council","Coogee Beach",5,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"28/04/2016"
"1901","Randwick Council","Coogee Beach",6,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"04/05/2016"
"1902","Randwick Council","Coogee Beach",41,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"15/04/2016"
"1903","Randwick Council","Coogee Beach",25,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"20/04/2016"
"1904","Randwick Council","Coogee Beach",17,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"08/04/2016"
"1905","Randwick Council","Coogee Beach",18,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"10/03/2016"
"1906","Randwick Council","Coogee Beach",10,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"15/02/2016"
"1907","Randwick Council","Coogee Beach",17,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"27/02/2016"
"1908","Randwick Council","Coogee Beach",8,26,"Sydney City Ocean Beaches",151.25817,-33.92076,"04/03/2016"
